Mov avg per,maxx month ,minn month,in raange,Time,Count
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 2:00:00 AM,216
1/2/2016,6/23/2015,5/27/2015,False,1/2/2016 4:00:00 AM,43
1/2/2016,6/23/2015,5/27/2015,False,1/2/2016 3:00:00 AM,46
1/30/2016,6/23/2015,5/27/2015,False,1/30/2016 5:00:00 AM,54
12/13/2015,6/23/2015,5/27/2015,False,12/13/2015 9:00:00 PM,346
1/1/2017,6/23/2015,5/27/2015,False,1/1/2017 11:00:00 AM,456
1/1/2017,6/23/2015,5/27/2015,False,1/1/2017 12:00:00 PM,625
12/20/2015,6/23/2015,5/27/2015,False,12/20/2015 10:00:00 PM,343
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 12:00:00 AM,307
12/13/2015,6/23/2015,5/27/2015,False,12/13/2015 7:00:00 PM,601
1/2/2016,6/23/2015,5/27/2015,False,1/2/2016 8:00:00 AM,171
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 3:00:00 AM,162
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 5:00:00 AM,75
1/9/2016,6/23/2015,5/27/2015,False,1/9/2016 2:00:00 PM,1173
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 4:00:00 AM,121
2/6/2016,6/23/2015,5/27/2015,False,2/6/2016 6:00:00 AM,94
1/2/2016,6/23/2015,5/27/2015,False,1/2/2016 10:00:00 AM,534
1/2/2016,6/23/2015,5/27/2015,False,1/2/2016 9:00:00 AM,364
1/2/2016,6/23/2015,5/27/2015,False,1/2/2016 11:00:00 PM,270
1/2/2016,6/23/2015,5/27/2015,False,1/2/2016 10:00:00 PM,252
1/2/2016,6/23/2015,5/27/2015,False,1/2/2016 11:00:00 AM,657
1/2/2016,6/23/2015,5/27/2015,False,1/2/2016 12:00:00 PM,810
1/2/2016,6/23/2015,5/27/2015,False,1/2/2016 1:00:00 PM,721
1/2/2016,6/23/2015,5/27/2015,False,1/2/2016 8:00:00 PM,270
2/6/2016,6/23/2015,5/27/2015,False,2/6/2016 12:00:00 AM,347
2/6/2016,6/23/2015,5/27/2015,False,2/6/2016 9:00:00 AM,698
12/25/2016,6/23/2015,5/27/2015,False,12/25/2016 12:00:00 AM,207
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 12:00:00 PM,748
12/10/2016,6/23/2015,5/27/2015,False,12/10/2016 1:00:00 AM,462
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 8:00:00 AM,236
2/20/2016,6/23/2015,5/27/2015,False,2/20/2016 12:00:00 PM,1350
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 6:00:00 AM,70
2/6/2016,6/23/2015,5/27/2015,False,2/6/2016 12:00:00 PM,1219
2/6/2016,6/23/2015,5/27/2015,False,2/6/2016 11:00:00 AM,1104
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 10:00:00 PM,341
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 2:00:00 AM,206
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 10:00:00 PM,251
12/5/2015,6/23/2015,5/27/2015,False,12/5/2015 4:00:00 PM,1129
2/20/2016,6/23/2015,5/27/2015,False,2/20/2016 8:00:00 PM,384
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 8:00:00 PM,547
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 9:00:00 PM,427
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 7:00:00 PM,675
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 10:00:00 AM,842
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 6:00:00 PM,901
12/25/2016,6/23/2015,5/27/2015,False,12/25/2016 4:00:00 PM,3566
12/6/2015,6/23/2015,5/27/2015,False,12/6/2015 5:00:00 AM,98
2/20/2016,6/23/2015,5/27/2015,False,2/20/2016 11:00:00 PM,318
12/25/2016,6/23/2015,5/27/2015,False,12/25/2016 6:00:00 PM,2300
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 7:00:00 PM,632
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 1:00:00 PM,924
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 12:00:00 AM,298
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 11:00:00 PM,210
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 9:00:00 PM,335
2/20/2016,6/23/2015,5/27/2015,False,2/20/2016 10:00:00 PM,307
12/6/2015,6/23/2015,5/27/2015,False,12/6/2015 2:00:00 AM,325
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 1:00:00 AM,278
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 9:00:00 PM,345
12/5/2015,6/23/2015,5/27/2015,False,12/5/2015 1:00:00 PM,1407
2/20/2016,6/23/2015,5/27/2015,False,2/20/2016 9:00:00 PM,328
2/6/2016,6/23/2015,5/27/2015,False,2/6/2016 2:00:00 PM,1294
12/5/2015,6/23/2015,5/27/2015,False,12/5/2015 11:00:00 AM,1135
12/5/2015,6/23/2015,5/27/2015,False,12/5/2015 10:00:00 PM,482
12/5/2015,6/23/2015,5/27/2015,False,12/5/2015 9:00:00 PM,435
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 9:00:00 PM,369
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 5:00:00 PM,1109
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 4:00:00 PM,1467
12/6/2015,6/23/2015,5/27/2015,False,12/6/2015 1:00:00 PM,1446
12/6/2015,6/23/2015,5/27/2015,False,12/6/2015 8:00:00 AM,224
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 6:00:00 PM,857
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 2:00:00 PM,1080
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 8:00:00 PM,518
12/12/2015,6/23/2015,5/27/2015,False,12/12/2015 11:00:00 PM,469
12/12/2015,6/23/2015,5/27/2015,False,12/12/2015 5:00:00 PM,1021
12/12/2015,6/23/2015,5/27/2015,False,12/12/2015 1:00:00 PM,1409
12/5/2015,6/23/2015,5/27/2015,False,12/5/2015 6:00:00 PM,960
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 8:00:00 PM,436
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 7:00:00 PM,497
12/6/2015,6/23/2015,5/27/2015,False,12/6/2015 10:00:00 PM,330
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 8:00:00 PM,467
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 6:00:00 PM,575
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 3:00:00 PM,1703
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 5:00:00 PM,618
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 4:00:00 PM,736
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 2:00:00 PM,1850
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 12:00:00 AM,484
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 2:00:00 AM,404
12/6/2015,6/23/2015,5/27/2015,False,12/6/2015 3:00:00 PM,1491
12/6/2015,6/23/2015,5/27/2015,False,12/6/2015 2:00:00 PM,1449
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 1:00:00 AM,508
12/6/2015,6/23/2015,5/27/2015,False,12/6/2015 9:00:00 AM,537
12/6/2015,6/23/2015,5/27/2015,False,12/6/2015 12:00:00 PM,1467
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 3:00:00 PM,1159
12/26/2015,6/23/2015,5/27/2015,False,12/26/2015 10:00:00 PM,378
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 5:00:00 PM,846
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 12:00:00 PM,1337
12/25/2016,6/23/2015,5/27/2015,False,12/25/2016 12:00:00 PM,3665
12/12/2015,6/23/2015,5/27/2015,False,12/12/2015 9:00:00 PM,513
12/26/2015,6/23/2015,5/27/2015,False,12/26/2015 5:00:00 PM,549
12/12/2015,6/23/2015,5/27/2015,False,12/12/2015 7:00:00 PM,778
12/12/2015,6/23/2015,5/27/2015,False,12/12/2015 10:00:00 PM,454
12/12/2015,6/23/2015,5/27/2015,False,12/12/2015 2:00:00 PM,1359
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 4:00:00 PM,972
12/12/2015,6/23/2015,5/27/2015,False,12/12/2015 4:00:00 PM,1056
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 7:00:00 PM,529
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 6:00:00 PM,688
12/26/2015,6/23/2015,5/27/2015,False,12/26/2015 6:00:00 PM,519
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 4:00:00 AM,46
12/26/2015,6/23/2015,5/27/2015,False,12/26/2015 11:00:00 PM,229
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 5:00:00 PM,1024
12/6/2015,6/23/2015,5/27/2015,False,12/6/2015 10:00:00 AM,827
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 1:00:00 PM,1431
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 12:00:00 PM,699
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 3:00:00 PM,836
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 2:00:00 PM,894
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 1:00:00 PM,743
12/26/2015,6/23/2015,5/27/2015,False,12/26/2015 3:00:00 AM,82
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 3:00:00 AM,302
12/26/2015,6/23/2015,5/27/2015,False,12/26/2015 2:00:00 AM,135
12/26/2015,6/23/2015,5/27/2015,False,12/26/2015 8:00:00 AM,261
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 5:00:00 AM,109
12/26/2015,6/23/2015,5/27/2015,False,12/26/2015 1:00:00 PM,918
12/6/2015,6/23/2015,5/27/2015,False,12/6/2015 11:00:00 AM,1234
12/26/2015,6/23/2015,5/27/2015,False,12/26/2015 12:00:00 PM,866
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 12:00:00 AM,189
12/27/2015,6/23/2015,5/27/2015,False,12/27/2015 2:00:00 AM,107
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 4:00:00 PM,1320
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 3:00:00 PM,1357
2/21/2016,6/23/2015,5/27/2015,False,2/21/2016 2:00:00 PM,1504
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 7:00:00 AM,197
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 6:00:00 AM,127
12/20/2015,6/23/2015,5/27/2015,False,12/20/2015 3:00:00 AM,280
12/26/2015,6/23/2015,5/27/2015,False,12/26/2015 1:00:00 AM,220
12/26/2015,6/23/2015,5/27/2015,False,12/26/2015 12:00:00 AM,335
2/22/2015,6/23/2015,5/27/2015,False,2/22/2015 3:00:00 AM,158
2/22/2015,6/23/2015,5/27/2015,False,2/22/2015 5:00:00 AM,72
2/22/2015,6/23/2015,5/27/2015,False,2/22/2015 4:00:00 AM,80
2/22/2015,6/23/2015,5/27/2015,False,2/22/2015 6:00:00 AM,95
2/22/2015,6/23/2015,5/27/2015,False,2/22/2015 2:00:00 AM,170
2/22/2015,6/23/2015,5/27/2015,False,2/22/2015 7:00:00 AM,106
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 6:00:00 AM,82
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 7:00:00 AM,159
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 9:00:00 AM,671
2/22/2015,6/23/2015,5/27/2015,False,2/22/2015 1:00:00 AM,228
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 5:00:00 AM,59
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 4:00:00 AM,75
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 8:00:00 AM,407
1/17/2016,6/23/2015,5/27/2015,False,1/17/2016 8:00:00 AM,195
2/13/2016,6/23/2015,5/27/2015,False,2/13/2016 2:00:00 AM,159
1/17/2016,6/23/2015,5/27/2015,False,1/17/2016 9:00:00 AM,396
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 11:00:00 PM,198
2/22/2015,6/23/2015,5/27/2015,False,2/22/2015 12:00:00 AM,324
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 6:00:00 AM,84
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 7:00:00 AM,118
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 10:00:00 PM,309
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 12:00:00 AM,300
2/13/2016,6/23/2015,5/27/2015,False,2/13/2016 4:00:00 AM,101
2/14/2016,6/23/2015,5/27/2015,False,2/14/2016 6:00:00 AM,66
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 5:00:00 AM,86
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 5:00:00 PM,1018
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 9:00:00 PM,343
2/22/2015,6/23/2015,5/27/2015,False,2/22/2015 8:00:00 AM,264
2/13/2016,6/23/2015,5/27/2015,False,2/13/2016 12:00:00 AM,317
2/13/2016,6/23/2015,5/27/2015,False,2/13/2016 1:00:00 AM,264
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 8:00:00 PM,618
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 8:00:00 PM,406
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 7:00:00 PM,772
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 6:00:00 PM,907
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 8:00:00 AM,285
2/14/2016,6/23/2015,5/27/2015,False,2/14/2016 5:00:00 AM,49
2/14/2016,6/23/2015,5/27/2015,False,2/14/2016 7:00:00 PM,507
2/14/2016,6/23/2015,5/27/2015,False,2/14/2016 6:00:00 PM,670
1/17/2016,6/23/2015,5/27/2015,False,1/17/2016 7:00:00 PM,581
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 12:00:00 PM,1495
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 11:00:00 AM,1215
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 2:00:00 AM,177
2/21/2015,6/23/2015,5/27/2015,False,2/21/2015 10:00:00 PM,351
2/14/2016,6/23/2015,5/27/2015,False,2/14/2016 7:00:00 AM,119
1/17/2016,6/23/2015,5/27/2015,False,1/17/2016 8:00:00 PM,436
1/17/2016,6/23/2015,5/27/2015,False,1/17/2016 6:00:00 PM,760
2/21/2015,6/23/2015,5/27/2015,False,2/21/2015 1:00:00 AM,237
2/21/2015,6/23/2015,5/27/2015,False,2/21/2015 11:00:00 PM,303
2/21/2015,6/23/2015,5/27/2015,False,2/21/2015 9:00:00 PM,414
2/14/2016,6/23/2015,5/27/2015,False,2/14/2016 8:00:00 AM,227
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 4:00:00 AM,89
2/27/2016,6/23/2015,5/27/2015,False,2/27/2016 3:00:00 AM,131
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 4:00:00 PM,1293
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 7:00:00 PM,567
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 5:00:00 PM,908
2/22/2015,6/23/2015,5/27/2015,False,2/22/2015 9:00:00 AM,587
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 3:00:00 AM,151
2/27/2016,6/23/2015,5/27/2015,False,2/27/2016 1:00:00 AM,310
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 1:00:00 AM,274
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 6:00:00 PM,779
2/15/2015,6/23/2015,5/27/2015,False,2/15/2015 9:00:00 PM,376
2/27/2016,6/23/2015,5/27/2015,False,2/27/2016 12:00:00 AM,350
2/27/2016,6/23/2015,5/27/2015,False,2/27/2016 2:00:00 AM,201
2/14/2016,6/23/2015,5/27/2015,False,2/14/2016 5:00:00 PM,992
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 9:00:00 AM,603
2/21/2015,6/23/2015,5/27/2015,False,2/21/2015 8:00:00 PM,536
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 12:00:00 AM,336
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 3:00:00 PM,1488
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 1:00:00 PM,1613
1/16/2016,6/23/2015,5/27/2015,False,1/16/2016 2:00:00 PM,1595
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 12:00:00 AM,318
12/3/2016,6/23/2015,5/27/2015,False,12/3/2016 11:00:00 PM,414
2/21/2015,6/23/2015,5/27/2015,False,2/21/2015 7:00:00 PM,629
12/3/2016,6/23/2015,5/27/2015,False,12/3/2016 9:00:00 PM,462
12/3/2016,6/23/2015,5/27/2015,False,12/3/2016 10:00:00 PM,511
12/3/2016,6/23/2015,5/27/2015,False,12/3/2016 8:00:00 PM,575
1/1/2017,6/23/2015,5/27/2015,False,1/1/2017 11:00:00 PM,89
2/15/2015,6/23/2015,5/27/2015,False,2/15/2015 8:00:00 PM,464
2/22/2015,6/23/2015,5/27/2015,False,2/22/2015 10:00:00 AM,871
1/30/2016,6/23/2015,5/27/2015,False,1/30/2016 11:00:00 PM,349
1/30/2016,6/23/2015,5/27/2015,False,1/30/2016 8:00:00 PM,499
1/30/2016,6/23/2015,5/27/2015,False,1/30/2016 7:00:00 PM,655
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 4:00:00 PM,1071
1/30/2016,6/23/2015,5/27/2015,False,1/30/2016 10:00:00 PM,389
2/7/2016,6/23/2015,5/27/2015,False,2/7/2016 6:00:00 AM,75
1/30/2016,6/23/2015,5/27/2015,False,1/30/2016 9:00:00 PM,450
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 2:00:00 AM,244
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 1:00:00 AM,245
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 3:00:00 AM,145
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 4:00:00 AM,93
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 7:00:00 PM,489
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 8:00:00 AM,275
12/3/2016,6/23/2015,5/27/2015,False,12/3/2016 7:00:00 PM,771
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 7:00:00 AM,130
1/31/2016,6/23/2015,5/27/2015,False,1/31/2016 5:00:00 AM,84
2/7/2016,6/23/2015,5/27/2015,False,2/7/2016 8:00:00 AM,268
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 5:00:00 PM,890
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 9:00:00 AM,677
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 3:00:00 PM,1368
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 10:00:00 AM,1003
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 6:00:00 PM,685
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 8:00:00 PM,394
12/17/2016,6/23/2015,5/27/2015,False,12/17/2016 5:00:00 AM,96
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 3:00:00 AM,78
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 1:00:00 AM,192
12/24/2016,6/23/2015,5/27/2015,False,12/24/2016 7:00:00 AM,120
1/30/2016,6/23/2015,5/27/2015,False,1/30/2016 6:00:00 PM,829
1/30/2016,6/23/2015,5/27/2015,False,1/30/2016 4:00:00 PM,1481
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 2:00:00 AM,140
12/24/2016,6/23/2015,5/27/2015,False,12/24/2016 8:00:00 AM,242
12/24/2016,6/23/2015,5/27/2015,False,12/24/2016 5:00:00 AM,48
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 7:00:00 AM,100
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 10:00:00 AM,837
12/24/2016,6/23/2015,5/27/2015,False,12/24/2016 6:00:00 AM,53
12/12/2015,6/23/2015,5/27/2015,False,12/12/2015 12:00:00 AM,507
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 5:00:00 AM,77
2/7/2016,6/23/2015,5/27/2015,False,2/7/2016 5:00:00 AM,59
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 4:00:00 AM,77
2/7/2016,6/23/2015,5/27/2015,False,2/7/2016 3:00:00 AM,128
2/7/2016,6/23/2015,5/27/2015,False,2/7/2016 4:00:00 AM,95
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 8:00:00 AM,229
2/7/2016,6/23/2015,5/27/2015,False,2/7/2016 2:00:00 AM,168
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 10:00:00 PM,218
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 5:00:00 AM,80
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 10:00:00 PM,348
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 9:00:00 PM,310
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 11:00:00 PM,257
12/12/2015,6/23/2015,5/27/2015,False,12/12/2015 1:00:00 AM,461
12/17/2016,6/23/2015,5/27/2015,False,12/17/2016 3:00:00 AM,198
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 8:00:00 AM,348
1/3/2016,6/23/2015,5/27/2015,False,1/3/2016 6:00:00 AM,48
12/12/2015,6/23/2015,5/27/2015,False,12/12/2015 6:00:00 AM,110
1/3/2016,6/23/2015,5/27/2015,False,1/3/2016 9:00:00 PM,228
12/17/2016,6/23/2015,5/27/2015,False,12/17/2016 1:00:00 AM,438
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 2:00:00 PM,1616
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 11:00:00 AM,1374
2/7/2016,6/23/2015,5/27/2015,False,2/7/2016 9:00:00 AM,610
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 10:00:00 AM,1098
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 4:00:00 AM,63
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 4:00:00 AM,95
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 7:00:00 AM,171
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 3:00:00 AM,141
1/3/2016,6/23/2015,5/27/2015,False,1/3/2016 5:00:00 AM,36
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 9:00:00 PM,388
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 6:00:00 AM,70
12/17/2016,6/23/2015,5/27/2015,False,12/17/2016 2:00:00 AM,343
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 1:00:00 PM,1623
12/4/2016,6/23/2015,5/27/2015,False,12/4/2016 12:00:00 PM,1517
1/30/2016,6/23/2015,5/27/2015,False,1/30/2016 3:00:00 PM,1624
1/3/2016,6/23/2015,5/27/2015,False,1/3/2016 8:00:00 AM,171
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 7:00:00 PM,687
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 2:00:00 AM,175
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 12:00:00 AM,292
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 1:00:00 AM,246
12/24/2016,6/23/2015,5/27/2015,False,12/24/2016 3:00:00 AM,67
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 1:00:00 AM,321
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 3:00:00 AM,148
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 8:00:00 PM,502
1/3/2016,6/23/2015,5/27/2015,False,1/3/2016 10:00:00 PM,169
1/3/2016,6/23/2015,5/27/2015,False,1/3/2016 8:00:00 PM,237
1/3/2016,6/23/2015,5/27/2015,False,1/3/2016 11:00:00 PM,140
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 9:00:00 AM,716
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 11:00:00 AM,1412
1/10/2016,6/23/2015,5/27/2015,False,1/10/2016 11:00:00 AM,1071
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 6:00:00 PM,915
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 6:00:00 PM,893
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 10:00:00 AM,1076
1/3/2016,6/23/2015,5/27/2015,False,1/3/2016 7:00:00 PM,262
12/17/2016,6/23/2015,5/27/2015,False,12/17/2016 12:00:00 AM,465
12/24/2016,6/23/2015,5/27/2015,False,12/24/2016 1:00:00 AM,117
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 12:00:00 AM,338
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 5:00:00 PM,1053
2/20/2016,6/23/2015,5/27/2015,False,2/20/2016 5:00:00 AM,53
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 4:00:00 PM,1380
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 12:00:00 PM,1671
12/24/2016,6/23/2015,5/27/2015,False,12/24/2016 12:00:00 PM,700
12/24/2016,6/23/2015,5/27/2015,False,12/24/2016 7:00:00 PM,282
12/11/2016,6/23/2015,5/27/2015,False,12/11/2016 3:00:00 PM,1719
12/20/2015,6/23/2015,5/27/2015,False,12/20/2015 9:00:00 PM,370
1/23/2016,6/23/2015,5/27/2015,False,1/23/2016 11:00:00 AM,1544
12/20/2015,6/23/2015,5/27/2015,False,12/20/2015 8:00:00 PM,431
12/25/2016,6/23/2015,5/27/2015,False,12/25/2016 3:00:00 AM,101
12/25/2016,6/23/2015,5/27/2015,False,12/25/2016 2:00:00 AM,137
12/24/2016,6/23/2015,5/27/2015,False,12/24/2016 11:00:00 PM,213
1/24/2016,6/23/2015,5/27/2015,False,1/24/2016 11:00:00 PM,274
12/10/2016,6/23/2015,5/27/2015,False,12/10/2016 12:00:00 AM,526
12/5/2015,6/23/2015,5/27/2015,False,12/5/2015 6:00:00 AM,108
12/5/2015,6/23/2015,5/27/2015,False,12/5/2015 4:00:00 AM,159
12/5/2015,6/23/2015,5/27/2015,False,12/5/2015 3:00:00 AM,169
12/5/2015,6/23/2015,5/27/2015,False,12/5/2015 2:00:00 AM,296
12/20/2015,6/23/2015,5/27/2015,False,12/20/2015 8:00:00 AM,238
12/20/2015,6/23/2015,5/27/2015,False,12/20/2015 9:00:00 AM,505
12/20/2015,6/23/2015,5/27/2015,False,12/20/2015 10:00:00 AM,807
12/20/2015,6/23/2015,5/27/2015,False,12/20/2015 7:00:00 AM,133
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 10:00:00 PM,575
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 9:00:00 PM,527
12/20/2015,6/23/2015,5/27/2015,False,12/20/2015 12:00:00 AM,543
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 8:00:00 PM,652
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 11:00:00 PM,487
12/20/2015,6/23/2015,5/27/2015,False,12/20/2015 1:00:00 AM,419
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 7:00:00 PM,828
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 6:00:00 PM,1064
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 5:00:00 PM,1199
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 3:00:00 PM,1614
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 1:00:00 PM,1597
12/19/2015,6/23/2015,5/27/2015,False,12/19/2015 2:00:00 PM,1653
